address_id,customer_id,address_type,street_address,city,state,zip_code
A006877,C005523,Home,798 Alexis Corner Suite 856,Tallahassee,FL,58715
A006878,C005523,Mailing,2325 John Spur,Tallahassee,FL,44828
A006879,C005524,Home,2110 Foley Ridges Suite 701,Naples,FL,60113
A006880,C005525,Home,28564 Erik Road,Sarasota,FL,14219
A006881,C005526,Home,702 Thomas Rue Apt. 577,Boca Raton,FL,93827
A006882,C005526,Mailing,456 Scott Fords,Tallahassee,FL,65097
A006883,C005527,Home,651 Brian Creek Suite 966,Hollywood,FL,15770
A006884,C005527,Mailing,0927 Joel Court Apt. 846,Davie,FL,88013
A006885,C005528,Home,884 Susan Radial,Jacksonville,FL,08412
A006886,C005529,Home,0263 John Gardens Apt. 580,Davie,FL,21359
A006887,C005529,Mailing,91674 Isaiah Ridges Suite 346,Orlando,FL,34070
A006888,C005530,Home,2915 Gardner Circles,Davie,FL,92604
A006889,C005531,Home,12892 Joann Common,Tallahassee,FL,34809
A006890,C005532,Home,662 Barron Lock Apt. 526,Davie,FL,88306
A006891,C005533,Home,1344 Brian Harbor,Sarasota,FL,28321
A006892,C005534,Home,478 Charles Ville Suite 726,Jacksonville,FL,56607
A006893,C005535,Home,10683 Washington Cliff Suite 537,West Palm Beach,FL,76421
A006894,C005536,Home,7515 Mullins Mission,Pembroke Pines,FL,55589
A006895,C005537,Home,51051 Sandoval Pines Suite 609,Naples,FL,19788
A006896,C005538,Home,25532 Ochoa Place,West Palm Beach,FL,14489
A006897,C005539,Home,008 Juan Flats Apt. 291,Tallahassee,FL,30445
A006898,C005540,Home,7796 Riley Harbors Suite 388,Coral Springs,FL,13236
A006899,C005540,Mailing,888 Jensen Vista,Sarasota,FL,51762
A006900,C005541,Home,7492 Martin Views Apt. 642,Davie,FL,36185
A006901,C005542,Home,72347 Solomon Islands Apt. 847,Gainesville,FL,82681
A006902,C005543,Home,852 Riddle Port,Boca Raton,FL,85955
A006903,C005544,Home,9551 Crawford Parks Apt. 597,Davie,FL,50377
A006904,C005545,Home,777 Brown Valleys Apt. 075,Tampa,FL,93913
A006905,C005546,Home,065 Elizabeth Vista Apt. 496,Tampa,FL,34679
A006906,C005547,Home,17892 Hernandez Crossing Apt. 827,Fort Lauderdale,FL,88747
A006907,C005548,Home,942 Karen Ports Suite 168,West Palm Beach,FL,58668
A006908,C005549,Home,547 Ford Squares,Tallahassee,FL,90505
A006909,C005549,Mailing,6444 Henry Underpass,Coral Springs,FL,85889
A006910,C005550,Home,551 Brown Glen,Sarasota,FL,87952
A006911,C005551,Home,9435 Daniel Mission,Gainesville,FL,83636
A006912,C005552,Home,086 Spencer Port Suite 279,Tampa,FL,99881
A006913,C005553,Home,5798 Richard Trafficway Suite 051,Pembroke Pines,FL,54670
A006914,C005554,Home,694 Smith Walk Suite 210,Fort Lauderdale,FL,16684
A006915,C005555,Home,673 Anna Coves,Boca Raton,FL,07804
A006916,C005556,Home,94169 Berg Passage Apt. 043,Pembroke Pines,FL,81138
A006917,C005556,Mailing,15271 Rosario Pines Suite 102,Davie,FL,23392
A006918,C005557,Home,121 John Brooks,Pembroke Pines,FL,89379
A006919,C005558,Home,112 Wright Crest Apt. 474,Gainesville,FL,27141
A006920,C005558,Mailing,6595 Russell Way Apt. 389,Sarasota,FL,79058
A006921,C005559,Home,8998 Simpson Shoals,Orlando,FL,32482
A006922,C005559,Mailing,225 Kathryn Underpass,Davie,FL,43195
A006923,C005560,Home,411 Rachel Flat,Coral Springs,FL,13260
A006924,C005561,Home,77863 Jacobs Valley,Naples,FL,70283
A006925,C005562,Home,9812 Spencer Rest Apt. 760,Pembroke Pines,FL,60330
A006926,C005563,Home,148 Alyssa Trail,Sarasota,FL,38600
A006927,C005564,Home,8146 Joseph Parks Apt. 428,Gainesville,FL,55162
A006928,C005564,Mailing,204 Garcia Bridge Suite 745,West Palm Beach,FL,55851
A006929,C005565,Home,7759 Lindsay Mall,Coral Springs,FL,98785
A006930,C005566,Home,066 Wayne Corners Apt. 947,Jacksonville,FL,34782
A006931,C005566,Mailing,3538 Jordan Mission,Hollywood,FL,43695
A006932,C005567,Home,36177 Martinez Alley,Sarasota,FL,89223
A006933,C005568,Home,822 Rodriguez Brooks Suite 138,Miami,FL,30535
A006934,C005568,Mailing,31056 Weeks Pike,Orlando,FL,74285
A006935,C005569,Home,686 Megan Square,Fort Lauderdale,FL,32862
A006936,C005570,Home,8740 Kelly Divide,Hollywood,FL,20307
A006937,C005571,Home,333 Sarah Green,Coral Springs,FL,18443
A006938,C005572,Home,621 Daniel Walk Apt. 738,Pembroke Pines,FL,76400
A006939,C005572,Mailing,770 Elizabeth Throughway Apt. 911,Miami,FL,67864
A006940,C005573,Home,8121 Angela Knoll Suite 415,Pembroke Pines,FL,86430
A006941,C005574,Home,738 Juarez Springs Suite 116,Coral Springs,FL,19454
A006942,C005575,Home,4447 Melissa Flat Apt. 965,Jacksonville,FL,00759
A006943,C005576,Home,24816 Michael Extensions,Jacksonville,FL,28898
A006944,C005577,Home,13399 Le Summit Suite 607,Fort Lauderdale,FL,11587
A006945,C005578,Home,02719 Barnes Pines Suite 251,Coral Springs,FL,10326
A006946,C005579,Home,9716 Gonzales Throughway Suite 388,Hollywood,FL,80506
A006947,C005579,Mailing,91001 Christina Way Suite 721,Fort Lauderdale,FL,06328
A006948,C005580,Home,530 Kara Manor,Gainesville,FL,46381
A006949,C005581,Home,314 Christian Greens Apt. 857,Tampa,FL,60742
A006950,C005582,Home,790 Angela Skyway,Sarasota,FL,38064
A006951,C005583,Home,794 Flores Courts Suite 815,Jacksonville,FL,66974
A006952,C005583,Mailing,72929 Rivera Mall Suite 204,Boca Raton,FL,23985
A006953,C005584,Home,8798 Robyn Lodge,Tallahassee,FL,11599
A006954,C005585,Home,32937 Smith Mountains,Pembroke Pines,FL,49373
A006955,C005586,Home,77749 Silva Fords Suite 305,Naples,FL,28506
A006956,C005587,Home,672 David Dale,Tampa,FL,55721
A006957,C005588,Home,32194 Michele Land,Fort Lauderdale,FL,41122
A006958,C005589,Home,357 Garcia Lakes,Fort Lauderdale,FL,85094
A006959,C005589,Mailing,9820 Ryan Roads,Tampa,FL,74183
A006960,C005590,Home,861 Miller Stream Suite 380,West Palm Beach,FL,85095
A006961,C005590,Mailing,4071 Anne Cliff,Tallahassee,FL,46236
A006962,C005591,Home,06692 Jose Creek Apt. 796,Davie,FL,23115
A006963,C005592,Home,556 Moreno Center,Fort Lauderdale,FL,67712
A006964,C005593,Home,324 Jamie Track,West Palm Beach,FL,02642
A006965,C005593,Mailing,264 Geoffrey Station Apt. 477,Jacksonville,FL,80208
A006966,C005594,Home,4235 Turner Lakes Apt. 674,Pembroke Pines,FL,64110
A006967,C005595,Home,80305 Tina Inlet Apt. 101,Tampa,FL,97935
A006968,C005596,Home,2844 Grace Rest,Hollywood,FL,41529
A006969,C005597,Home,06701 Diaz Parkways,Orlando,FL,60396
A006970,C005598,Home,26311 Samantha Walks Suite 491,West Palm Beach,FL,86057
A006971,C005598,Mailing,14332 Gould Views,Pembroke Pines,FL,97476
A006972,C005599,Home,24171 Shelly Brook,Coral Springs,FL,62688
A006973,C005599,Mailing,170 Mendoza Shoals Apt. 033,Boca Raton,FL,90470
A006974,C005600,Home,5063 Bell Shoals,Sarasota,FL,19714
A006975,C005601,Home,60002 Johnson Shores,Naples,FL,53616
A006976,C005602,Home,44674 Daniel Terrace,Sarasota,FL,94787
A006977,C005603,Home,594 Cook Wall,Pembroke Pines,FL,26750
A006978,C005604,Home,990 Ricardo Brook Apt. 222,Tampa,FL,96881
A006979,C005605,Home,46572 Jared Dale,Davie,FL,86113
A006980,C005605,Mailing,017 Williams Plain Apt. 607,Miami,FL,52262
A006981,C005606,Home,28549 Reyes Gateway Suite 541,Davie,FL,91764
A006982,C005606,Mailing,312 Garcia Terrace,Coral Springs,FL,22704
A006983,C005607,Home,969 Wilson Valleys Suite 667,Boca Raton,FL,49206
A006984,C005608,Home,1577 Williamson Throughway Apt. 469,Sarasota,FL,46810
A006985,C005609,Home,82850 Kimberly Lights,Naples,FL,83010
A006986,C005610,Home,597 Daniel Grove Apt. 729,Miami,FL,14408
A006987,C005611,Home,90057 Morris Keys,West Palm Beach,FL,66775
A006988,C005612,Home,311 Darren Inlet Apt. 878,Fort Lauderdale,FL,60833
A006989,C005613,Home,416 Michael Bypass,Fort Lauderdale,FL,27622
A006990,C005614,Home,179 Scott Expressway,Hollywood,FL,43913
A006991,C005615,Home,210 Gonzales Place,Tampa,FL,97101
A006992,C005615,Mailing,60786 Marcus Orchard,Hollywood,FL,29436
A006993,C005616,Home,04389 Holland Square Apt. 785,Jacksonville,FL,24835
A006994,C005616,Mailing,449 Cynthia Viaduct,Fort Lauderdale,FL,13968
A006995,C005617,Home,65023 Meyer Cliffs Apt. 905,Gainesville,FL,87382
A006996,C005618,Home,625 Carroll Roads Suite 228,Sarasota,FL,37567
A006997,C005619,Home,40316 Cooper Well Apt. 599,Tallahassee,FL,87071
A006998,C005620,Home,14547 Daniel Station,Tampa,FL,56178
A006999,C005620,Mailing,00574 Carrie Fords,Fort Lauderdale,FL,94727
A007000,C005621,Home,1220 Williams Divide Apt. 778,Naples,FL,18715
A007001,C005622,Home,61146 Allen Corners,Miami,FL,90430
A007002,C005623,Home,762 Williams Loop Suite 326,Hollywood,FL,14605
A007003,C005623,Mailing,310 Eric Vista Suite 017,Tallahassee,FL,97289
A007004,C005624,Home,138 Benjamin Springs,Hollywood,FL,93551
A007005,C005625,Home,77339 Nancy Prairie Suite 113,Orlando,FL,24261
A007006,C005626,Home,37281 Shannon Ramp,Hollywood,FL,68529
A007007,C005627,Home,017 Kylie Path,Pembroke Pines,FL,21277
A007008,C005628,Home,50535 Tucker Terrace,Davie,FL,84137
A007009,C005629,Home,1119 Mark Streets,West Palm Beach,FL,82602
A007010,C005630,Home,6583 Rachel Prairie Apt. 923,Orlando,FL,68860
A007011,C005631,Home,0694 Christine Trail Apt. 267,West Palm Beach,FL,30936
A007012,C005632,Home,48307 Robinson Streets,Coral Springs,FL,54060
A007013,C005633,Home,698 Elizabeth Green,Sarasota,FL,78726
A007014,C005633,Mailing,1794 Ray Ports,Sarasota,FL,00665
A007015,C005634,Home,510 Jackson Dam,Pembroke Pines,FL,54946
A007016,C005635,Home,0033 Tonya Keys,Orlando,FL,25749
A007017,C005636,Home,51657 Kara Cove Apt. 447,Naples,FL,31413
A007018,C005637,Home,77727 Madison Mountains,Boca Raton,FL,10074
A007019,C005638,Home,898 Pamela Mall Suite 758,Boca Raton,FL,90231
A007020,C005638,Mailing,8386 Amanda Brook,Jacksonville,FL,26134
A007021,C005639,Home,43262 Joseph Row,Gainesville,FL,30539
A007022,C005640,Home,7191 Christopher Circle,Orlando,FL,85838
A007023,C005641,Home,355 Davidson Extensions,Naples,FL,52968
A007024,C005642,Home,763 Brooks Canyon,Tallahassee,FL,93698
A007025,C005643,Home,5488 John Keys,Boca Raton,FL,76668
A007026,C005644,Home,4850 Teresa Pines Apt. 826,Orlando,FL,98667
A007027,C005644,Mailing,49203 Ruiz Ranch,Sarasota,FL,24753
A007028,C005645,Home,28119 Bender Islands Apt. 478,Hollywood,FL,75546
A007029,C005645,Mailing,86685 Michelle Wall,Coral Springs,FL,41969
A007030,C005646,Home,3979 Jane Turnpike Apt. 078,West Palm Beach,FL,84902
A007031,C005647,Home,4537 Justin Club,West Palm Beach,FL,44407
A007032,C005648,Home,81883 Rogers Points Suite 953,Tampa,FL,68792
A007033,C005649,Home,838 Stephanie Manors,Pembroke Pines,FL,65801
A007034,C005650,Home,830 Daniel Ridge,Boca Raton,FL,40017
A007035,C005651,Home,39799 Henry Wall,West Palm Beach,FL,38527
A007036,C005651,Mailing,194 Smith Row,West Palm Beach,FL,20847
A007037,C005652,Home,5821 Michael Gardens,Miami,FL,40935
A007038,C005653,Home,73852 Renee Rest Suite 425,Naples,FL,34109
A007039,C005654,Home,298 Ronald Bridge,Orlando,FL,91032
A007040,C005655,Home,69211 Trujillo Parkways Suite 285,Pembroke Pines,FL,97359
A007041,C005656,Home,999 Crawford Dale Apt. 643,Sarasota,FL,01457
A007042,C005657,Home,661 Melissa Expressway Apt. 340,Tampa,FL,98019
A007043,C005658,Home,936 Paul Junction Apt. 324,Fort Lauderdale,FL,82027
A007044,C005659,Home,276 Vasquez Ports,Miami,FL,16867
A007045,C005660,Home,3176 Colton Point Apt. 526,Pembroke Pines,FL,37977
A007046,C005661,Home,0304 Katherine Shores,Orlando,FL,31957
A007047,C005662,Home,18524 Jesse Meadow Suite 825,Hollywood,FL,67868
A007048,C005663,Home,4737 Sullivan Vista Suite 710,West Palm Beach,FL,32777
A007049,C005664,Home,1611 Mooney Lights,Gainesville,FL,15812
A007050,C005665,Home,7355 Scott Street,Pembroke Pines,FL,32854
A007051,C005666,Home,5404 Ronnie Cliff,Hollywood,FL,35786
A007052,C005667,Home,3009 Sarah Unions Apt. 292,Hollywood,FL,45910
A007053,C005667,Mailing,20479 Reed Parks Suite 134,Sarasota,FL,67414
A007054,C005668,Home,18291 Angela Extension Suite 744,Miami,FL,60515
A007055,C005669,Home,6001 Jeffrey Fall,Hollywood,FL,10594
A007056,C005669,Mailing,2229 Cameron Circle Suite 551,Orlando,FL,50502
A007057,C005670,Home,5333 Marissa Skyway,Orlando,FL,83346
A007058,C005670,Mailing,5170 Lewis Point Suite 793,Miami,FL,65670
A007059,C005671,Home,31088 Jordan Forges Suite 167,Jacksonville,FL,85501
A007060,C005672,Home,008 Katie Branch Suite 112,Sarasota,FL,86425
A007061,C005673,Home,05908 Kelley Prairie Suite 096,Naples,FL,51236
A007062,C005674,Home,7085 Ballard Avenue Suite 001,Tampa,FL,41964
A007063,C005675,Home,1888 Page Field,Naples,FL,36181
A007064,C005676,Home,11201 Emily Plaza,Naples,FL,43016
A007065,C005677,Home,342 Grant Village Apt. 733,Tallahassee,FL,93998
A007066,C005677,Mailing,3676 Anderson Camp Suite 067,Miami,FL,75353
A007067,C005678,Home,127 Phillips Prairie,Tampa,FL,66573
A007068,C005679,Home,082 Amanda Springs,Hollywood,FL,92483
A007069,C005680,Home,862 Sean Plains,Miami,FL,62744
A007070,C005681,Home,8972 Lee Plaza Apt. 763,Sarasota,FL,66868
A007071,C005682,Home,18082 Bates Road Suite 082,West Palm Beach,FL,93819
A007072,C005682,Mailing,65676 Skinner Inlet Suite 900,Miami,FL,63648
A007073,C005683,Home,851 Stephanie Stream Suite 303,Coral Springs,FL,93514
A007074,C005684,Home,23755 Lamb Points Suite 320,Hollywood,FL,23423
A007075,C005685,Home,8053 Reeves Flats,Hollywood,FL,87304
A007076,C005686,Home,421 Stacy Skyway,Boca Raton,FL,99263
A007077,C005687,Home,722 Scott Ports,Jacksonville,FL,41944
A007078,C005688,Home,57074 Wilson Circle,Naples,FL,75180
A007079,C005689,Home,496 Teresa Street Apt. 533,Boca Raton,FL,47894
A007080,C005689,Mailing,6586 Wheeler Garden Apt. 775,Miami,FL,91157
A007081,C005690,Home,32012 Hudson Manors Suite 448,West Palm Beach,FL,14244
A007082,C005690,Mailing,90105 Lorraine Trail,Fort Lauderdale,FL,17837
A007083,C005691,Home,82920 Hall Square Apt. 137,Coral Springs,FL,63383
A007084,C005692,Home,463 Angela Shoals,Tampa,FL,60113
A007085,C005692,Mailing,451 Dominique Valleys,Gainesville,FL,49242
A007086,C005693,Home,0923 Michael Village,Miami,FL,14628
A007087,C005694,Home,380 Rodriguez Causeway,West Palm Beach,FL,86539
A007088,C005694,Mailing,577 Jeffrey Greens,Pembroke Pines,FL,90532
A007089,C005695,Home,2847 Lauren Points,Pembroke Pines,FL,09862
A007090,C005695,Mailing,9663 Richards View Apt. 049,Hollywood,FL,84954
A007091,C005696,Home,5064 Berry Land,Tampa,FL,91992
A007092,C005697,Home,0005 Little Summit,Orlando,FL,74629
A007093,C005697,Mailing,663 Mullen Tunnel Suite 246,Orlando,FL,39818
A007094,C005698,Home,83664 James Rue,Tallahassee,FL,65765
A007095,C005698,Mailing,09072 Alisha Path Apt. 062,Tampa,FL,08831
A007096,C005699,Home,0517 Nancy Groves,Hollywood,FL,29294
A007097,C005700,Home,30687 Gregory Circles Apt. 596,Coral Springs,FL,22478
A007098,C005701,Home,817 Lee Mission,Boca Raton,FL,89823
A007099,C005702,Home,4430 Hopkins Ridges Suite 779,Gainesville,FL,17314
A007100,C005703,Home,18174 Lamb Parkway Suite 508,Tallahassee,FL,64483
A007101,C005704,Home,53244 Walker Trail,Boca Raton,FL,78391
A007102,C005705,Home,03481 Kevin Meadow Apt. 921,Hollywood,FL,46818
A007103,C005706,Home,8428 Potts Centers,Pembroke Pines,FL,52643
A007104,C005706,Mailing,9012 Michael Junction Suite 298,Pembroke Pines,FL,74338
A007105,C005707,Home,18970 Pratt Road,Gainesville,FL,25467
A007106,C005708,Home,7753 Cole Stravenue Apt. 281,Coral Springs,FL,16159
A007107,C005709,Home,9948 Alison Well,Pembroke Pines,FL,42546
A007108,C005709,Mailing,580 Gilbert Brooks,Sarasota,FL,07309
A007109,C005710,Home,0675 Moore Forges,Tallahassee,FL,26787
A007110,C005710,Mailing,380 Wesley Stream,Sarasota,FL,15461
A007111,C005711,Home,05589 Aaron Hill,Fort Lauderdale,FL,22552
A007112,C005712,Home,50163 Johnston Mall Suite 541,Boca Raton,FL,34006
A007113,C005713,Home,85163 Julie Wells,Davie,FL,04991
A007114,C005714,Home,125 Watkins Mission,Davie,FL,62470
A007115,C005715,Home,2565 Gary Courts,Orlando,FL,34445
A007116,C005716,Home,75948 Julian Haven Apt. 615,Fort Lauderdale,FL,66916
A007117,C005717,Home,136 William Pike Suite 094,Orlando,FL,66930
A007118,C005717,Mailing,86124 Matthew Square,Naples,FL,78425
A007119,C005718,Home,723 Timothy Meadows Suite 480,Boca Raton,FL,87485
A007120,C005719,Home,38424 Cynthia Row,Hollywood,FL,47616
A007121,C005720,Home,38233 Heather Spur,Boca Raton,FL,54096
A007122,C005720,Mailing,7256 Conrad Tunnel,West Palm Beach,FL,94725
A007123,C005721,Home,8652 Paul Street Suite 650,Sarasota,FL,77389
A007124,C005722,Home,724 Paula Forks,Boca Raton,FL,59602
A007125,C005723,Home,2940 Marissa Lodge Apt. 971,Davie,FL,30439
A007126,C005724,Home,918 Johnson Route,Sarasota,FL,81183
A007127,C005725,Home,7077 Reed Junctions,Davie,FL,11499
A007128,C005726,Home,2920 Cobb Crossroad Apt. 828,West Palm Beach,FL,96695
A007129,C005727,Home,38304 Martin Causeway Suite 853,Fort Lauderdale,FL,88260
A007130,C005728,Home,21759 Cline Radial Apt. 765,Orlando,FL,47132
A007131,C005728,Mailing,51005 Gibson Creek Suite 263,West Palm Beach,FL,30563
A007132,C005729,Home,836 Rivers Trail Apt. 782,Coral Springs,FL,24360
A007133,C005730,Home,42375 Dawn Curve Apt. 424,Fort Lauderdale,FL,35681
A007134,C005731,Home,42222 Richard Forges Suite 370,West Palm Beach,FL,95482
A007135,C005732,Home,2007 Maldonado Green Suite 545,Coral Springs,FL,99175
A007136,C005732,Mailing,5088 Nicholas Forge,West Palm Beach,FL,76893
A007137,C005733,Home,07124 Kayla Field,Hollywood,FL,04683
A007138,C005734,Home,356 Meyer Ford Apt. 693,Miami,FL,51070
A007139,C005734,Mailing,1140 Woods Rapid,Tampa,FL,50927
A007140,C005735,Home,94800 Roberta Trail,Gainesville,FL,75824
A007141,C005736,Home,785 Hart Walk Apt. 964,Tallahassee,FL,30528
A007142,C005737,Home,3204 Beth Expressway,Davie,FL,70528
A007143,C005738,Home,043 Matthews Turnpike,West Palm Beach,FL,27757
A007144,C005739,Home,73395 Amy Mountains Apt. 907,Coral Springs,FL,58213
A007145,C005739,Mailing,367 Stanley Lakes Apt. 750,Tallahassee,FL,36627
A007146,C005740,Home,5138 Adrienne Port Apt. 615,Fort Lauderdale,FL,83415
A007147,C005740,Mailing,40348 Garza Inlet,Gainesville,FL,69603
A007148,C005741,Home,5308 Lewis Land,Boca Raton,FL,75897
A007149,C005741,Mailing,5013 Perry Stream,Tallahassee,FL,92253
A007150,C005742,Home,4411 James Club Apt. 725,Gainesville,FL,65577
A007151,C005742,Mailing,3051 Justin Center Apt. 386,Tallahassee,FL,91747
A007152,C005743,Home,9832 Matthew Ridge,Pembroke Pines,FL,63160
A007153,C005744,Home,09453 Ellis Extensions Suite 801,Tallahassee,FL,85747
A007154,C005745,Home,4303 Desiree Street Suite 100,Hollywood,FL,38045
A007155,C005745,Mailing,095 Reed Road Suite 849,Boca Raton,FL,78380
A007156,C005746,Home,21115 Lee Rapids,Fort Lauderdale,FL,23544
A007157,C005746,Mailing,464 Carmen Parks Suite 219,Boca Raton,FL,71198
A007158,C005747,Home,1445 Munoz Burg,West Palm Beach,FL,98838
A007159,C005748,Home,98088 Crystal Garden,Gainesville,FL,83847
A007160,C005749,Home,93054 Nixon Plains Suite 445,Gainesville,FL,21212
A007161,C005750,Home,8036 Eric Junctions Suite 749,Miami,FL,04814
A007162,C005751,Home,08499 Kelly Island,Orlando,FL,38253
A007163,C005752,Home,97554 Connor Fort,Coral Springs,FL,88893
A007164,C005753,Home,135 Derek Street,Naples,FL,66527
A007165,C005753,Mailing,529 Mills Knolls Suite 359,Jacksonville,FL,80509
A007166,C005754,Home,260 Wise Forks,Naples,FL,21927
A007167,C005755,Home,806 Patterson Street,Gainesville,FL,98338
A007168,C005756,Home,6811 Taylor Street Suite 986,Miami,FL,70287
A007169,C005756,Mailing,92213 Stanley Inlet Apt. 927,Jacksonville,FL,20461
A007170,C005757,Home,150 Alvarez Roads Apt. 916,Jacksonville,FL,49301
A007171,C005758,Home,0241 Watson Isle Suite 021,Sarasota,FL,22973
A007172,C005759,Home,0798 Justin Plain Suite 534,Jacksonville,FL,17784
A007173,C005760,Home,106 Amber Fork Suite 614,Fort Lauderdale,FL,68293
A007174,C005761,Home,715 Stefanie Skyway,Tampa,FL,96357
A007175,C005761,Mailing,232 Dustin Greens Apt. 203,Sarasota,FL,27839
A007176,C005762,Home,138 Haley Points,West Palm Beach,FL,80092
A007177,C005763,Home,1148 Morgan Estate Suite 238,Tallahassee,FL,33224
A007178,C005764,Home,479 Kelley Square,Coral Springs,FL,10386
A007179,C005765,Home,44186 Phelps Drive,Davie,FL,48315
A007180,C005766,Home,96848 Owen Alley Suite 329,Jacksonville,FL,66685
A007181,C005767,Home,74593 Miller Heights,Pembroke Pines,FL,00718
A007182,C005768,Home,54943 Wade Mews,Tampa,FL,51448
A007183,C005769,Home,54229 Anthony Squares Suite 323,Jacksonville,FL,48881
A007184,C005770,Home,767 Jose Keys,Naples,FL,99623
A007185,C005771,Home,7496 Johnson Fall,Orlando,FL,33665
A007186,C005772,Home,8961 Emily Spring Suite 288,Sarasota,FL,30389
A007187,C005772,Mailing,031 Davis Corner Suite 478,Davie,FL,45895
A007188,C005773,Home,346 Johnson Station,Naples,FL,81174
A007189,C005773,Mailing,51899 Stephen Dale,Boca Raton,FL,90792
A007190,C005774,Home,441 Amanda Orchard,Naples,FL,03641
A007191,C005775,Home,23787 Matthew Court,Orlando,FL,39742
A007192,C005776,Home,82152 Duncan Vista,Tampa,FL,31249
A007193,C005776,Mailing,887 Andrew Mountains,Boca Raton,FL,82549
A007194,C005777,Home,176 Laura Heights Suite 941,Pembroke Pines,FL,93352
